labatory,"lavatory, laboratory",general,,,,,,
labled,"labelled, labeled",general,,,,,,
labratory,laboratory,general,,,,,,
laguage,language,general,,,,,,
laguages,languages,general,,,,,,
larg,large,general,,,,,,
largst,largest,general,,,,,,
larrry,larry,general,,,,,,
lastr,last,general,,,,,,
lattitude,latitude,general,,,,,,
launchs,"launch, launches",general,,,,,,
launhed,launched,general,,,,,,
lavae,larvae,general,,,,,,
layed,laid,general,,,,,,
lazyness,laziness,general,,,,,,
leage,league,general,,,,,,
leanr,"lean, learn, leaner",general,,,,,,
leathal,lethal,general,,,,,,
lefted,left,general,,,,,,
legitamate,legitimate,general,,,,,,
legitmate,legitimate,general,,,,,,
leibnitz,leibniz,general,,,,,,
lenght,length,general,,,,,,
leran,learn,general,,,,,,
lerans,learns,general,,,,,,
leutenant,lieutenant,general,,,,,,
levetate,levitate,general,,,,,,
levetated,levitated,general,,,,,,
levetates,levitates,general,,,,,,
levetating,levitating,general,,,,,,
levle,level,general,,,,,,
liasion,liaison,general,,,,,,
liason,liaison,general,,,,,,
liasons,liaisons,general,,,,,,
libary,library,general,,,,,,
libell,libel,general,,,,,,
libguistic,linguistic,general,,,,,,
libguistics,linguistics,general,,,,,,
libitarianisn,libertarianism,general,,,,,,
lible,"libel, liable",general,,,,,,
lieing,lying,general,,,,,,
liek,like,general,,,,,,
liekd,liked,general,,,,,,
liesure,leisure,general,,,,,,
lieuenant,lieutenant,general,,,,,,
lieved,lived,general,,,,,,
liftime,lifetime,general,,,,,,
lightyear,light year,general,,,,,,
lightyears,light years,general,,,,,,
likelyhood,likelihood,general,,,,,,
linnaena,linnaean,general,,,,,,
lippizaner,lipizzaner,general,,,,,,
liquify,liquefy,general,,,,,,
liscense,"license, licence",general,,,,,,
lisence,"license, licence",general,,,,,,
lisense,"license, licence",general,,,,,,
listners,listeners,general,,,,,,
litature,literature,general,,,,,,
literaly,literally,general,,,,,,
literture,literature,general,,,,,,
littel,little,general,,,,,,
litterally,literally,general,,,,,,
liuke,like,general,,,,,,
livley,lively,general,,,,,,
lmits,limits,general,,,,,,
loev,love,general,,,,,,
lonelyness,loneliness,general,,,,,,
longitudonal,longitudinal,general,,,,,,
lonley,lonely,general,,,,,,
lonly,"lonely, only",general,,,,,,
loosing,losing,general,,,,,,
lotharingen,lothringen,general,,,,,,
lsat,last,general,,,,,,
lukid,likud,general,,,,,,
lveo,love,general,,,,,,
lvoe,love,general,,,,,,
Lybia,Libya,general,,,,,,
maching,"machine, marching, matching",general,,,,,,
mackeral,mackerel,general,,,,,,
magasine,magazine,general,,,,,,
magincian,magician,general,,,,,,
magisine,magazine,general,,,,,,
magizine,magazine,general,,,,,,
magnificient,magnificent,general,,,,,,
magolia,magnolia,general,,,,,,
mailny,mainly,general,,,,,,
maintainance,maintenance,general,,,,,,
maintainence,maintenance,general,,,,,,
maintance,maintenance,general,,,,,,
maintenence,maintenance,general,,,,,,
maintinaing,maintaining,general,,,,,,
maintioned,mentioned,general,,,,,,
majoroty,majority,general,,,,,,
maked,"marked, made",general,,,,,,
makse,makes,general,,,,,,
Malcom,Malcolm,general,,,,,,
maltesian,Maltese,general,,,,,,
mamal,mammal,general,,,,,,
mamalian,mammalian,general,,,,,,
managable,"manageable, manageably",general,,,,,,
managment,management,general,,,,,,
maneouvre,manoeuvre,general,,,,,,
maneouvred,manoeuvred,general,,,,,,
maneouvres,manoeuvres,general,,,,,,
maneouvring,manoeuvring,general,,,,,,
manisfestations,manifestations,general,,,,,,
manoeuverability,maneuverability,general,,,,,,
manouver,"maneuver, manoeuvre",general,,,,,,
manouverability,"maneuverability, manoeuvrability, manoeuverability",general,,,,,,
manouverable,"maneuverable, manoeuvrable",general,,,,,,
manouvers,"maneuvers, manoeuvres",general,,,,,,
mantained,maintained,general,,,,,,
manuever,"maneuver, manoeuvre",general,,,,,,
manuevers,"maneuvers, manoeuvres",general,,,,,,
manufacturedd,manufactured,general,,,,,,
manufature,manufacture,general,,,,,,
manufatured,manufactured,general,,,,,,
manufaturing,manufacturing,general,,,,,,
manuver,maneuver,general,,,,,,
mariage,marriage,general,,,,,,
marjority,majority,general,,,,,,
markes,marks,general,,,,,,
marketting,marketing,general,,,,,,
marmelade,marmalade,general,,,,,,
marrage,marriage,general,,,,,,
marraige,marriage,general,,,,,,
marrtyred,martyred,general,,,,,,
marryied,married,general,,,,,,
Massachussets,Massachusetts,general,,,,,,
Massachussetts,Massachusetts,general,,,,,,
massmedia,mass media,general,,,,,,
masterbation,masturbation,general,,,,,,
mataphysical,metaphysical,general,,,,,,
materalists,materialist,general,,,,,,
mathamatics,mathematics,general,,,,,,
mathematican,mathematician,general,,,,,,
mathematicas,mathematics,general,,,,,,
matheticians,mathematicians,general,,,,,,
mathmatically,mathematically,general,,,,,,
mathmatician,mathematician,general,,,,,,
mathmaticians,mathematicians,general,,,,,,
mccarthyst,mccarthyist,general,,,,,,
mchanics,mechanics,general,,,,,,
meaninng,meaning,general,,,,,,
mear,"wear, mere, mare",general,,,,,,
mechandise,merchandise,general,,,,,,
medacine,medicine,general,,,,,,
medeival,medieval,general,,,,,,
medevial,medieval,general,,,,,,
mediciney,mediciny,general,,,,,,
medievel,medieval,general,,,,,,
mediterainnean,mediterranean,general,,,,,,
Mediteranean,Mediterranean,general,,,,,,
meerkrat,meerkat,general,,,,,,
melieux,milieux,general,,,,,,
membranaphone,membranophone,general,,,,,,
memeber,member,general,,,,,,
menally,mentally,general,,,,,,
meranda,"veranda, Miranda",general,,,,,,
mercentile,mercantile,general,,,,,,
messanger,messenger,general,,,,,,
messenging,messaging,general,,,,,,
metalic,metallic,general,,,,,,
metalurgic,metallurgic,general,,,,,,
metalurgical,metallurgical,general,,,,,,
metalurgy,metallurgy,general,,,,,,
metamorphysis,metamorphosis,general,,,,,,
metaphoricial,metaphorical,general,,,,,,
meterologist,meteorologist,general,,,,,,
meterology,meteorology,general,,,,,,
methaphor,metaphor,general,,,,,,
methaphors,metaphors,general,,,,,,
Michagan,Michigan,general,,,,,,
micoscopy,microscopy,general,,,,,,
midwifes,midwives,general,,,,,,
mileau,milieu,general,,,,,,
milennia,millennia,general,,,,,,
milennium,millennium,general,,,,,,
mileu,milieu,general,,,,,,
miliary,military,general,,,,,,
miligram,milligram,general,,,,,,
milion,million,general,,,,,,
miliraty,military,general,,,,,,
millenia,millennia,general,,,,,,
millenial,millennial,general,,,,,,
millenialism,millennialism,general,,,,,,
millenium,millennium,general,,,,,,
millepede,millipede,general,,,,,,
millioniare,millionaire,general,,,,,,
millitant,militant,general,,,,,,
millitary,military,general,,,,,,
millon,million,general,,,,,,
miltary,military,general,,,,,,
minature,miniature,general,,,,,,
minerial,mineral,general,,,,,,
ministery,ministry,general,,,,,,
minsitry,ministry,general,,,,,,
minstries,ministries,general,,,,,,
minstry,ministry,general,,,,,,
minumum,minimum,general,,,,,,
mirrorred,mirrored,general,,,,,,
miscelaneous,miscellaneous,general,,,,,,
miscellanious,miscellaneous,general,,,,,,
miscellanous,miscellaneous,general,,,,,,
mischeivous,mischievous,general,,,,,,
mischevious,mischievous,general,,,,,,
mischievious,mischievous,general,,,,,,
misdameanor,misdemeanor,general,,,,,,
misdameanors,misdemeanors,general,,,,,,
misdemenor,misdemeanor,general,,,,,,
misdemenors,misdemeanors,general,,,,,,
misfourtunes,misfortunes,general,,,,,,
misile,missile,general,,,,,,
Misouri,Missouri,general,,,,,,
mispell,misspell,general,,,,,,
mispelled,misspelled,general,,,,,,
mispelling,misspelling,general,,,,,,
missen,mizzen,general,,,,,,
Missisipi,Mississippi,general,,,,,,
Missisippi,Mississippi,general,,,,,,
missle,missile,general,,,,,,
missonary,missionary,general,,,,,,
misterious,mysterious,general,,,,,,
mistery,mystery,general,,,,,,
misteryous,mysterious,general,,,,,,
mkae,make,general,,,,,,
mkaes,makes,general,,,,,,
mkaing,making,general,,,,,,
mkea,make,general,,,,,,
moderm,modem,general,,,,,,
modle,model,general,,,,,,
moent,moment,general,,,,,,
moeny,money,general,,,,,,
mohammedans,muslims,general,,,,,,
moil,mohel,general,,,,,,
moleclues,molecules,general,,,,,,
momento,memento,general,,,,,,
monestaries,monasteries,general,,,,,,
monestary,"monastery, monetary",general,,,,,,
monickers,monikers,general,,,,,,
monolite,monolithic,general,,,,,,
Monserrat,Montserrat,general,,,,,,
montains,mountains,general,,,,,,
montanous,mountainous,general,,,,,,
Montnana,Montana,general,,,,,,
monts,months,general,,,,,,
montypic,monotypic,general,,,,,,
moreso,"more, more so",general,,,,,,
morgage,mortgage,general,,,,,,
Morisette,Morissette,general,,,,,,
Morrisette,Morissette,general,,,,,,
morroccan,moroccan,general,,,,,,
morrocco,morocco,general,,,,,,
morroco,morocco,general,,,,,,
mortage,mortgage,general,,,,,,
mosture,moisture,general,,,,,,
motiviated,motivated,general,,,,,,
mounth,month,general,,,,,,
movei,movie,general,,,,,,
movment,movement,general,,,,,,
mroe,more,general,,,,,,
mucuous,mucous,general,,,,,,
muder,murder,general,,,,,,
mudering,murdering,general,,,,,,
muhammadan,muslim,general,,,,,,
multicultralism,multiculturalism,general,,,,,,
multipled,multiplied,general,,,,,,
multiplers,multipliers,general,,,,,,
munbers,numbers,general,,,,,,
muncipalities,municipalities,general,,,,,,
muncipality,municipality,general,,,,,,
munnicipality,municipality,general,,,,,,
muscels,"mussels, muscles",general,,,,,,
muscial,musical,general,,,,,,
muscician,musician,general,,,,,,
muscicians,musicians,general,,,,,,
mutiliated,mutilated,general,,,,,,
myraid,myriad,general,,,,,,
mysef,myself,general,,,,,,
mysogynist,misogynist,general,,,,,,
mysogyny,misogyny,general,,,,,,
mysterous,mysterious,general,,,,,,
Mythraic,Mithraic,general,,,,,,
naieve,naive,general,,,,,,
Naploeon,Napoleon,general,,,,,,
Napolean,Napoleon,general,,,,,,
Napoleonian,Napoleonic,general,,,,,,
naturaly,naturally,general,,,,,,
naturely,naturally,general,,,,,,
naturual,natural,general,,,,,,
naturually,naturally,general,,,,,,
Nazereth,Nazareth,general,,,,,,
neccesarily,necessarily,general,,,,,,
neccesary,necessary,general,,,,,,
neccessarily,necessarily,general,,,,,,
neccessary,necessary,general,,,,,,
neccessities,necessities,general,,,,,,
necesarily,necessarily,general,,,,,,
necesary,necessary,general,,,,,,
necessiate,necessitate,general,,,,,,
neglible,negligible,general,,,,,,
negligable,negligible,general,,,,,,
negociate,negotiate,general,,,,,,
negociation,negotiation,general,,,,,,
negociations,negotiations,general,,,,,,
negotation,negotiation,general,,,,,,
neice,"niece, nice",general,,,,,,
neigborhood,neighborhood,general,,,,,,
neigbour,"neighbour, neighbor",general,,,,,,
neigbourhood,neighbourhood,general,,,,,,
neigbouring,"neighbouring, neighboring",general,,,,,,
neigbours,"neighbours, neighbors",general,,,,,,
neolitic,neolithic,general,,,,,,
nessasarily,necessarily,general,,,,,,
nessecary,necessary,general,,,,,,
nestin,nesting,general,,,,,,
neverthless,nevertheless,general,,,,,,
newletters,newsletters,general,,,,,,
nickle,nickel,general,,,,,,
nightfa;;,nightfall,general,,,,,,
nightime,nighttime,general,,,,,,
nineth,ninth,general,,,,,,
ninteenth,nineteenth,general,,,,,,
ninties,1990s,general,,,,,,
ninty,ninety,general,,,,,,
nkow,know,general,,,,,,
nkwo,know,general,,,,,,
nmae,name,general,,,,,,
noncombatents,noncombatants,general,,,,,,
nonsence,nonsense,general,,,,,,
nontheless,nonetheless,general,,,,,,
noone,no one,general,,,,,,
norhern,northern,general,,,,,,
northen,northern,general,,,,,,
northereastern,northeastern,general,,,,,,
notabley,notably,general,,,,,,
noteable,notable,general,,,,,,
noteably,notably,general,,,,,,
noteriety,notoriety,general,,,,,,
noth,north,general,,,,,,
nothern,northern,general,,,,,,
noticable,noticeable,general,,,,,,
noticably,noticeably,general,,,,,,
noticeing,noticing,general,,,,,,
noticible,noticeable,general,,,,,,
notwhithstanding,notwithstanding,general,,,,,,
noveau,nouveau,general,,,,,,
Novermber,November,general,,,,,,
nowdays,nowadays,general,,,,,,
nowe,now,general,,,,,,
nto,not,general,,,,,,
nucular,nuclear,general,,,,,,
nuculear,nuclear,general,,,,,,
nuisanse,nuisance,general,,,,,,
Nullabour,Nullarbor,general,,,,,,
numberous,numerous,general,,,,,,
Nuremburg,Nuremberg,general,,,,,,
nusance,nuisance,general,,,,,,
nutritent,nutrient,general,,,,,,
nutritents,nutrients,general,,,,,,
nuturing,nurturing,general,,,,,,
obediance,obedience,general,,,,,,
obediant,obedient,general,,,,,,
obession,obsession,general,,,,,,
obssessed,obsessed,general,,,,,,
obstacal,obstacle,general,,,,,,
obstancles,obstacles,general,,,,,,
obstruced,obstructed,general,,,,,,
ocasion,occasion,general,,,,,,
ocasional,occasional,general,,,,,,
ocasionally,occasionally,general,,,,,,
ocasionaly,occasionally,general,,,,,,
ocasioned,occasioned,general,,,,,,
ocasions,occasions,general,,,,,,
ocassion,occasion,general,,,,,,
ocassional,occasional,general,,,,,,
ocassionally,occasionally,general,,,,,,
ocassionaly,occasionally,general,,,,,,
ocassioned,occasioned,general,,,,,,
ocassions,occasions,general,,,,,,
occaison,occasion,general,,,,,,
occassion,occasion,general,,,,,,
occassional,occasional,general,,,,,,
occassionally,occasionally,general,,,,,,
occassionaly,occasionally,general,,,,,,
occassioned,occasioned,general,,,,,,
occassions,occasions,general,,,,,,
occationally,occasionally,general,,,,,,
occour,occur,general,,,,,,
occurance,occurrence,general,,,,,,
occurances,occurrences,general,,,,,,
occured,occurred,general,,,,,,
occurence,occurrence,general,,,,,,
occurences,occurrences,general,,,,,,
occuring,occurring,general,,,,,,
occurr,occur,general,,,,,,
occurrance,occurrence,general,,,,,,
occurrances,occurrences,general,,,,,,
octohedra,octahedra,general,,,,,,
octohedral,octahedral,general,,,,,,
octohedron,octahedron,general,,,,,,
ocuntries,countries,general,,,,,,
ocuntry,country,general,,,,,,
ocurr,occur,general,,,,,,
ocurrance,occurrence,general,,,,,,
ocurred,occurred,general,,,,,,
ocurrence,occurrence,general,,,,,,
offcers,officers,general,,,,,,
offcially,officially,general,,,,,,
offereings,offerings,general,,,,,,
offical,official,general,,,,,,
offically,officially,general,,,,,,
officals,officials,general,,,,,,
officaly,officially,general,,,,,,
officialy,officially,general,,,,,,
offred,offered,general,,,,,,
oftenly,often,general,,,,,,
oging,"going, ogling",general,,,,,,
omision,omission,general,,,,,,
omited,omitted,general,,,,,,
omiting,omitting,general,,,,,,
omlette,omelette,general,,,,,,
ommision,omission,general,,,,,,
ommited,omitted,general,,,,,,
ommiting,omitting,general,,,,,,
ommitted,omitted,general,,,,,,
ommitting,omitting,general,,,,,,
omniverous,omnivorous,general,,,,,,
omniverously,omnivorously,general,,,,,,
omre,more,general,,,,,,
onot,"note, not",general,,,,,,
onyl,only,general,,,,,,
openess,openness,general,,,,,,
oponent,opponent,general,,,,,,
oportunity,opportunity,general,,,,,,
opose,oppose,general,,,,,,
oposite,opposite,general,,,,,,
oposition,opposition,general,,,,,,
oppenly,openly,general,,,,,,
oppinion,opinion,general,,,,,,
opponant,opponent,general,,,,,,
oppononent,opponent,general,,,,,,
oppositition,opposition,general,,,,,,
oppossed,opposed,general,,,,,,
opprotunity,opportunity,general,,,,,,
opression,oppression,general,,,,,,
opressive,oppressive,general,,,,,,
opthalmic,ophthalmic,general,,,,,,
opthalmologist,ophthalmologist,general,,,,,,
opthalmology,ophthalmology,general,,,,,,
opthamologist,ophthalmologist,general,,,,,,
optmizations,optimizations,general,,,,,,
optomism,optimism,general,,,,,,
orded,ordered,general,,,,,,
organim,organism,general,,,,,,
organistion,organisation,general,,,,,,
organiztion,organization,general,,,,,,
orgin,"origin, organ",general,,,,,,
orginal,original,general,,,,,,
orginally,originally,general,,,,,,
orginize,organise,general,,,,,,
oridinarily,ordinarily,general,,,,,,
origanaly,originally,general,,,,,,
originall,"original, originally",general,,,,,,
originaly,originally,general,,,,,,
originially,originally,general,,,,,,
originnally,originally,general,,,,,,
origional,original,general,,,,,,
orignally,originally,general,,,,,,
orignially,originally,general,,,,,,
otehr,other,general,,,,,,
oublisher,publisher,general,,,,,,
ouevre,oeuvre,general,,,,,,
oustanding,outstanding,general,,,,,,
overshaddowed,overshadowed,general,,,,,,
overthere,over there,general,,,,,,
overwelming,overwhelming,general,,,,,,
overwheliming,overwhelming,general,,,,,,
owrk,work,general,,,,,,
owudl,would,general,,,,,,
oxigen,oxygen,general,,,,,,
oximoron,oxymoron,general,,,,,,
p0enis,penis,general,,,,,,
paide,paid,general,,,,,,
paitience,patience,general,,,,,,
palce,"place, palace",general,,,,,,
paleolitic,paleolithic,general,,,,,,
paliamentarian,parliamentarian,general,,,,,,
Palistian,Palestinian,general,,,,,,
Palistinian,Palestinian,general,,,,,,
Palistinians,Palestinians,general,,,,,,
pallete,palette,general,,,,,,
pamflet,pamphlet,general,,,,,,
pamplet,pamphlet,general,,,,,,
pantomine,pantomime,general,,,,,,
Papanicalou,Papanicolaou,general,,,,,,
paralel,parallel,general,,,,,,
paralell,parallel,general,,,,,,
paralelly,parallelly,general,,,,,,
paralely,parallelly,general,,,,,,
parallely,parallelly,general,,,,,,
paranthesis,parenthesis,general,,,,,,
paraphenalia,paraphernalia,general,,,,,,
parellels,parallels,general,,,,,,
parisitic,parasitic,general,,,,,,
parituclar,particular,general,,,,,,
parliment,parliament,general,,,,,,
parrakeets,parakeets,general,,,,,,
parralel,parallel,general,,,,,,
parrallel,parallel,general,,,,,,
parrallell,parallel,general,,,,,,
parrallelly,parallelly,general,,,,,,
parrallely,parallelly,general,,,,,,
partialy,partially,general,,,,,,
particually,particularly,general,,,,,,
particualr,particular,general,,,,,,
particuarly,particularly,general,,,,,,
particularily,particularly,general,,,,,,
particulary,particularly,general,,,,,,
pary,party,general,,,,,,
pased,passed,general,,,,,,
pasengers,passengers,general,,,,,,
passerbys,passersby,general,,,,,,
pasttime,pastime,general,,,,,,
pastural,pastoral,general,,,,,,
paticular,particular,general,,,,,,
pattented,patented,general,,,,,,
pavillion,pavilion,general,,,,,,
payed,paid,general,,,,,,
pblisher,publisher,general,,,,,,
pbulisher,publisher,general,,,,,,
peacefuland,peaceful and,general,,,,,,
peageant,pageant,general,,,,,,
peaple,people,general,,,,,,
peaples,peoples,general,,,,,,
peculure,peculiar,general,,,,,,
pedestrain,pedestrian,general,,,,,,
peformed,performed,general,,,,,,
peice,piece,general,,,,,,
Peloponnes,Peloponnesus,general,,,,,,
penatly,penalty,general,,,,,,
penerator,penetrator,general,,,,,,
penisula,peninsula,general,,,,,,
penisular,peninsular,general,,,,,,
penninsula,peninsula,general,,,,,,
penninsular,peninsular,general,,,,,,
pennisula,peninsula,general,,,,,,
Pennyslvania,Pennsylvania,general,,,,,,
pensinula,peninsula,general,,,,,,
pensle,pencil,general,,,,,,
peom,poem,general,,,,,,
peoms,poems,general,,,,,,
peopel,people,general,,,,,,
peopels,peoples,general,,,,,,
peotry,poetry,general,,,,,,
perade,parade,general,,,,,,
percepted,perceived,general,,,,,,
percieve,perceive,general,,,,,,
percieved,perceived,general,,,,,,
perenially,perennially,general,,,,,,
perfomance,performance,general,,,,,,
perfomers,performers,general,,,,,,
performence,performance,general,,,,,,
performes,"performed, performs",general,,,,,,
perhasp,perhaps,general,,,,,,
perheaps,perhaps,general,,,,,,
perhpas,perhaps,general,,,,,,
peripathetic,peripatetic,general,,,,,,
peristent,persistent,general,,,,,,
perjery,perjury,general,,,,,,
perjorative,pejorative,general,,,,,,
permanant,permanent,general,,,,,,
permenant,permanent,general,,,,,,
permenantly,permanently,general,,,,,,
permissable,permissible,general,,,,,,
perogative,prerogative,general,,,,,,
peronal,personal,general,,,,,,
perosnality,personality,general,,,,,,
perpertrated,perpetrated,general,,,,,,
perphas,perhaps,general,,,,,,
perpindicular,perpendicular,general,,,,,,
persan,person,general,,,,,,
perseverence,perseverance,general,,,,,,
persistance,persistence,general,,,,,,
persistant,persistent,general,,,,,,
personel,"personnel, personal",general,,,,,,
personell,personnel,general,,,,,,
personnell,personnel,general,,,,,,
persuded,persuaded,general,,,,,,
persue,pursue,general,,,,,,
persued,pursued,general,,,,,,
persuing,pursuing,general,,,,,,
persuit,pursuit,general,,,,,,
persuits,pursuits,general,,,,,,
pertubation,perturbation,general,,,,,,
pertubations,perturbations,general,,,,,,
pessiary,pessary,general,,,,,,
petetion,petition,general,,,,,,
Pharoah,Pharaoh,general,,,,,,
phenomenom,phenomenon,general,,,,,,
phenomenonal,phenomenal,general,,,,,,
phenomenonly,phenomenally,general,,,,,,
phenomonenon,phenomenon,general,,,,,,
phenomonon,phenomenon,general,,,,,,
phenonmena,phenomena,general,,,,,,
Philipines,Philippines,general,,,,,,
philisopher,philosopher,general,,,,,,
philisophical,philosophical,general,,,,,,
philisophy,philosophy,general,,,,,,
Phillipine,Philippine,general,,,,,,
Phillipines,Philippines,general,,,,,,
Phillippines,Philippines,general,,,,,,
phillosophically,philosophically,general,,,,,,
philospher,philosopher,general,,,,,,
philosphies,philosophies,general,,,,,,
philosphy,philosophy,general,,,,,,
Phonecian,Phoenecian,general,,,,,,
phongraph,phonograph,general,,,,,,
phylosophical,philosophical,general,,,,,,
physicaly,physically,general,,,,,,
piblisher,publisher,general,,,,,,
pich,pitch,general,,,,,,
pilgrimmage,pilgrimage,general,,,,,,
pilgrimmages,pilgrimages,general,,,,,,
pinapple,pineapple,general,,,,,,
pinnaple,pineapple,general,,,,,,
pinoneered,pioneered,general,,,,,,
plagarism,plagiarism,general,,,,,,
planation,plantation,general,,,,,,
planed,planned,general,,,,,,
plantiff,plaintiff,general,,,,,,
plateu,plateau,general,,,,,,
plausable,plausible,general,,,,,,
playright,playwright,general,,,,,,
playwrite,playwright,general,,,,,,
playwrites,playwrights,general,,,,,,
pleasent,pleasant,general,,,,,,
plebicite,plebiscite,general,,,,,,
plesant,pleasant,general,,,,,,
poenis,penis,general,,,,,,
poeoples,peoples,general,,,,,,
poety,poetry,general,,,,,,
poisin,poison,general,,,,,,
polical,political,general,,,,,,
polinator,pollinator,general,,,,,,
polinators,pollinators,general,,,,,,
politican,politician,general,,,,,,
politicans,politicians,general,,,,,,
poltical,political,general,,,,,,
polute,pollute,general,,,,,,
poluted,polluted,general,,,,,,
polutes,pollutes,general,,,,,,
poluting,polluting,general,,,,,,
polution,pollution,general,,,,,,
polyphonyic,polyphonic,general,,,,,,
polysaccaride,polysaccharide,general,,,,,,
polysaccharid,polysaccharide,general,,,,,,
pomegranite,pomegranate,general,,,,,,
pomotion,promotion,general,,,,,,
poportional,proportional,general,,,,,,
popoulation,population,general,,,,,,
popularaty,popularity,general,,,,,,
populare,popular,general,,,,,,
populer,popular,general,,,,,,
porshan,portion,general,,,,,,
porshon,portion,general,,,,,,
portait,portrait,general,,,,,,
portayed,portrayed,general,,,,,,
portraing,portraying,general,,,,,,
Portugese,Portuguese,general,,,,,,
portuguease,portuguese,general,,,,,,
portugues,Portuguese,general,,,,,,
posess,possess,general,,,,,,
posessed,possessed,general,,,,,,
posesses,possesses,general,,,,,,
posessing,possessing,general,,,,,,
posession,possession,general,,,,,,
posessions,possessions,general,,,,,,
posion,poison,general,,,,,,
positon,"position, positron",general,,,,,,
possable,possible,general,,,,,,
possably,possibly,general,,,,,,
posseses,possesses,general,,,,,,
possesing,possessing,general,,,,,,
possesion,possession,general,,,,,,
possessess,possesses,general,,,,,,
possibile,possible,general,,,,,,
possibilty,possibility,general,,,,,,
possiblility,possibility,general,,,,,,
possiblilty,possibility,general,,,,,,
possiblities,possibilities,general,,,,,,
possiblity,possibility,general,,,,,,
possition,position,general,,,,,,
Postdam,Potsdam,general,,,,,,
posthomous,posthumous,general,,,,,,
postion,position,general,,,,,,
postive,positive,general,,,,,,
potatos,potatoes,general,,,,,,
potrait,portrait,general,,,,,,
potrayed,portrayed,general,,,,,,
poulations,populations,general,,,,,,
poverful,powerful,general,,,,,,
poweful,powerful,general,,,,,,
powerfull,powerful,general,,,,,,
ppublisher,publisher,general,,,,,,
practial,practical,general,,,,,,
practially,practically,general,,,,,,
practicaly,practically,general,,,,,,
practicioner,practitioner,general,,,,,,
practicioners,practitioners,general,,,,,,
practicly,practically,general,,,,,,
practioner,practitioner,general,,,,,,
practioners,practitioners,general,,,,,,
prairy,prairie,general,,,,,,
prarie,prairie,general,,,,,,
praries,prairies,general,,,,,,
pratice,practice,general,,,,,,
preample,preamble,general,,,,,,
precedessor,predecessor,general,,,,,,
preceed,precede,general,,,,,,
preceeded,preceded,general,,,,,,
preceeding,preceding,general,,,,,,
preceeds,precedes,general,,,,,,
precentage,percentage,general,,,,,,
precice,precise,general,,,,,,
precisly,precisely,general,,,,,,
precurser,precursor,general,,,,,,
predecesors,predecessors,general,,,,,,
predicatble,predictable,general,,,,,,
predicitons,predictions,general,,,,,,
predomiantly,predominately,general,,,,,,
prefered,preferred,general,,,,,,
prefering,preferring,general,,,,,,
preferrably,preferably,general,,,,,,
pregancies,pregnancies,general,,,,,,
preiod,period,general,,,,,,
preliferation,proliferation,general,,,,,,
premeire,premiere,general,,,,,,
premeired,premiered,general,,,,,,
premillenial,premillennial,general,,,,,,
preminence,preeminence,general,,,,,,
premission,permission,general,,,,,,
Premonasterians,Premonstratensians,general,,,,,,
preocupation,preoccupation,general,,,,,,
prepair,prepare,general,,,,,,
prepartion,preparation,general,,,,,,
prepatory,preparatory,general,,,,,,
preperation,preparation,general,,,,,,
preperations,preparations,general,,,,,,
preriod,period,general,,,,,,
presedential,presidential,general,,,,,,
presense,presence,general,,,,,,
presidenital,presidential,general,,,,,,
presidental,presidential,general,,,,,,
presitgious,prestigious,general,,,,,,
prespective,perspective,general,,,,,,
prestigeous,prestigious,general,,,,,,
prestigous,prestigious,general,,,,,,
presumabely,presumably,general,,,,,,
presumibly,presumably,general,,,,,,
pretection,protection,general,,,,,,
prevelant,prevalent,general,,,,,,
preverse,perverse,general,,,,,,
previvous,previous,general,,,,,,
pricipal,principal,general,,,,,,
priciple,principle,general,,,,,,
priestood,priesthood,general,,,,,,
primarly,primarily,general,,,,,,
primative,primitive,general,,,,,,
primatively,primitively,general,,,,,,
primatives,primitives,general,,,,,,
primordal,primordial,general,,,,,,
principaly,principality,general,,,,,,
principial,principal,general,,,,,,
principlaity,principality,general,,,,,,
principly,principally,general,,,,,,
prinicipal,principal,general,,,,,,
privalege,privilege,general,,,,,,
privaleges,privileges,general,,,,,,
priveledges,privileges,general,,,,,,
privelege,privilege,general,,,,,,
priveleged,privileged,general,,,,,,
priveleges,privileges,general,,,,,,
privelige,privilege,general,,,,,,
priveliged,privileged,general,,,,,,
priveliges,privileges,general,,,,,,
privelleges,privileges,general,,,,,,
privilage,privilege,general,,,,,,
priviledge,privilege,general,,,,,,
priviledges,privileges,general,,,,,,
privledge,privilege,general,,,,,,
privte,private,general,,,,,,
probabilaty,probability,general,,,,,,
probablistic,probabilistic,general,,,,,,
probablly,probably,general,,,,,,
probalibity,probability,general,,,,,,
probaly,probably,general,,,,,,
probelm,problem,general,,,,,,
proccess,process,general,,,,,,
proccessing,processing,general,,,,,,
procede,"proceed, precede",general,,,,,,
proceded,"proceeded, preceded",general,,,,,,
procedes,"proceeds, precedes",general,,,,,,
procedger,procedure,general,,,,,,
proceding,"proceeding, preceding",general,,,,,,
procedings,proceedings,general,,,,,,
proceedure,procedure,general,,,,,,
proces,process,general,,,,,,
processer,processor,general,,,,,,
proclaimation,proclamation,general,,,,,,
proclamed,proclaimed,general,,,,,,
proclaming,proclaiming,general,,,,,,
proclomation,proclamation,general,,,,,,
profesion,"profusion, profession",general,,,,,,
profesor,professor,general,,,,,,
professer,professor,general,,,,,,
proffesed,professed,general,,,,,,
proffesion,profession,general,,,,,,
proffesional,professional,general,,,,,,
proffesor,professor,general,,,,,,
profilic,prolific,general,,,,,,
